"YearStart","YearEnd","LocationAbbr","State","Datasource","Class","Topic","Question","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Total","Gender","Grade","Race.Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","DataValueTypeID","LocationID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","FID","Prevalence_in_the_States","SHAPE_Length","SHAPE_Area","prevalence_scale","amount_of_students"
2015,2015,"IN","Indiana","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",32.5,32.5,"","",20.9,46.8,119,"","","","2 or more races","(39.766910452, -86.149960194)","PA","PA1","Q048","VALUE",18,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",32,31.3,4858882.21795382,1010364222333.8,"Medium",38.675
2015,2015,"IL","Illinois","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(40.485010283, -88.997710178)","PA","PA1","Q049","VALUE",17,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",20,30.8,6172530.80822631,1571568299027.73,"Medium",NA
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",25.3,25.3,"","",21.5,29.5,542,"","","10th","","(47.475319779, -100.118421049)","PA","PA1","Q048","VALUE",38,"Grade","10th","GRADE","GRADE10",51,31,5872756.35857996,2013151767399.38,"Medium",137.126
2015,2015,"NE","Nebraska","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(41.641040988001, -99.365720623)","FV","FV1","Q021","VALUE",31,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",17,31.4,6921599.98880176,2207444436435.34,"Medium",NA
2015,2015,"NY","New York","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",19.2,19.2,"","",15.4,23.8,2061,"","","","Non-Hispanic Black","(42.827001032, -75.543970427)","OWS","OWS1","Q039","VALUE",36,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",10,25,7981383.07788145,1411440550734.63,"Low",395.712
2015,2015,"PA","Pennsylvania","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",26.4,26.4,"","",18.9,35.6,131,"","","","2 or more races","(40.793730152, -77.860700294)","OWS","OWS1","Q039","VALUE",42,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",47,30,5024348.11219534,1288451936889.14,"Medium",34.584
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",23.9,23.9,"","",19.3,29.2,2909,"","Female","","","(35.466220975, -79.159250463)","SD","SD1","Q058","VALUE",37,"Gender","Female","GEN","FEMALE",27,30.1,6714056.23757219,1495755986090.79,"Medium",695.251
2015,2015,"SD","South Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","2 or more races","(44.353130053, -100.373530637)","FV","FV1","Q021","VALUE",46,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",23,30.4,6680911.24820537,2199053487708.16,"Medium",NA
2015,2015,"NV","Nevada","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",12.5,12.5,"","",9.4,16.5,354,"","","10th","","(39.49324039, -117.071840564)","OWS","OWS1","Q038","VALUE",32,"Grade","10th","GRADE","GRADE10",34,26.7,8240794.81048687,3564354191161.93,"Low",44.25
2015,2015,"ID","Idaho","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",17.8,17.8,"","",13.5,23.3,338,"","","12th","","(43.682630005, -114.363730042)","TV","TV1","Q059","VALUE",16,"Grade","12th","GRADE","GRADE12",12,28.6,9081125.22209832,2593598268244.12,"Low",60.164
2015,2015,"KY","Kentucky","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",19.3,19.3,"","",13.5,26.9,1291,"","Female","","","(37.645970271, -84.774971048)","PA","PA1","Q049","VALUE",21,"Gender","Female","GEN","FEMALE",3,34.6,6346698.58704225,1128830286256.75,"Medium",249.163
2015,2015,"DE","Delaware","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",22.8,22.8,"","",17.8,28.7,418,"","","","Hispanic","(39.008830667, -75.577741168)","SD","SD1","Q058","VALUE",10,"Race/Ethnicity","Hispanic","RACE","RACEHIS",46,29.7,1383604.11753278,59081101616.5539,"Low",95.304
2015,2015,"NV","Nevada","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",42.8,42.8,"","",38.2,47.5,734,"","Female","","","(39.49324039, -117.071840564)","FV","FV1","Q020","VALUE",32,"Gender","Female","GEN","FEMALE",34,26.7,8240794.81048687,3564354191161.93,"Low",314.152
2015,2015,"HI","Hawaii","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",13.7,13.7,"","",10.8,17.1,1479,"","","9th","","(21.304850435, -157.857749403)","OWS","OWS1","Q038","VALUE",15,"Grade","9th","GRADE","GRADE09",42,22.7,0,0,"Low",202.623
2015,2015,"AR","Arkansas","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(34.748650124, -92.274490743)","FV","FV1","Q021","VALUE",5,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",24,34.5,5707634.00276971,1488699273848.93,"Medium",NA
2015,2015,"MA","Massachusetts","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(42.27687047, -72.082690675)","FV","FV1","Q020","VALUE",25,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",33,24.3,4197218.1811822,247224998635.541,"Low",NA
2015,2015,"AR","Arkansas","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Asian","(34.748650124, -92.274490743)","FV","FV1","Q021","VALUE",5,"Race/Ethnicity","Asian","RACE","RACEASN",24,34.5,5707634.00276971,1488699273848.93,"Medium",NA
2015,2015,"AL","Alabama","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",35.5,35.5,"","",31.4,39.9,776,"","Male","","","(32.840571122, -86.631860762)","PA","PA1","Q048","VALUE",1,"Gender","Male","GEN","MALE",38,35.6,5750657.81244629,1442806615250.92,"Medium",275.48
2015,2015,"MS","Mississippi","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",29.1,29.1,"","",26.9,31.5,1110,"","Female","","","(32.745510099, -89.538030825)","SD","SD1","Q058","VALUE",28,"Gender","Female","GEN","FEMALE",25,35.6,5834201.76787132,1327853198175.37,"Medium",323.01
2015,2015,"WV","West Virginia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic Black","(38.665510202, -80.712640135)","FV","FV1","Q021","VALUE",54,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",31,35.6,5374279.69717876,685167361615.589,"Medium",NA
2015,2015,"IL","Illinois","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",25.8,25.8,"","",20.9,31.3,546,"","","11th","","(40.485010283, -88.997710178)","PA","PA1","Q048","VALUE",17,"Grade","11th","GRADE","GRADE11",20,30.8,6172530.80822631,1571568299027.73,"Medium",140.868
2015,2015,"OK","Oklahoma","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",17.6,17.6,"","",13.2,23.1,285,"","","","Hispanic","(35.472031356, -97.521070214)","OWS","OWS1","Q039","VALUE",40,"Race/Ethnicity","Hispanic","RACE","RACEHIS",29,33.9,7857119.57078742,1982448890144.3,"Medium",50.16
2015,2015,"NY","New York","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(42.827001032, -75.543970427)","FV","FV1","Q021","VALUE",36,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",10,25,7981383.07788145,1411440550734.63,"Low",NA
2015,2015,"KY","Kentucky","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",37,37,"","",33.6,40.6,478,"","","12th","","(37.645970271, -84.774971048)","FV","FV1","Q021","VALUE",21,"Grade","12th","GRADE","GRADE12",3,34.6,6346698.58704225,1128830286256.75,"Medium",176.86
2015,2015,"OK","Oklahoma","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",29,29,"","",18.1,43,121,"","","","American Indian/Alaska Native","(35.472031356, -97.521070214)","PA","PA1","Q049","VALUE",40,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",29,33.9,7857119.57078742,1982448890144.3,"Medium",35.09
2015,2015,"DE","Delaware","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic White","(39.008830667, -75.577741168)","FV","FV1","Q021","VALUE",10,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",46,29.7,1383604.11753278,59081101616.5539,"Low",NA
2015,2015,"WV","West Virginia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(38.665510202, -80.712640135)","FV","FV1","Q020","VALUE",54,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",31,35.6,5374279.69717876,685167361615.589,"Medium",NA
2015,2015,"PR","Puerto Rico","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic White","(18.220833, -66.590149)","SD","SD1","Q058","VALUE",72,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",39,29.5,2136273.27059009,114783882870.193,"Low",NA
2015,2015,"MI","Michigan","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",20,20,"","",16,24.7,1311,"","","","Non-Hispanic Black","(44.661319543001, -84.71439027)","OWS","OWS1","Q039","VALUE",26,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",11,31.2,12407988.0244766,1657221839418.83,"Medium",262.2
2015,2015,"OK","Oklahoma","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",29.3,29.3,"","",22,37.9,225,"","","12th","","(35.472031356, -97.521070214)","SD","SD1","Q058","VALUE",40,"Grade","12th","GRADE","GRADE12",29,33.9,7857119.57078742,1982448890144.3,"Medium",65.925
2015,2015,"AK","Alaska","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",18.5,18.5,"","",14.5,23.3,352,"","","11th","","(64.845079957001, -147.722059036)","PA","PA1","Q048","VALUE",2,"Grade","11th","GRADE","GRADE11",14,29.8,6663726.59054098,530113882116.939,"Low",65.12
2015,2015,"TN","Tennessee","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",47.6,47.6,"","",44,51.2,1145,"","","11th","","(35.68094058, -85.774490914)","FV","FV1","Q020","VALUE",47,"Grade","11th","GRADE","GRADE11",8,33.8,6350376.86082221,1177054472558.46,"Medium",545.02
2015,2015,"NH","New Hampshire","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"Total","","","","(43.655950113, -71.50036092)","FV","FV1","Q020","VALUE",33,"Total","Total","OVR","OVERALL",52,26.3,2674767.14806674,270529403259.303,"Low",NA
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",25.2,25.2,"","",19.7,31.6,5729,"Total","","","","(35.466220975, -79.159250463)","PA","PA1","Q049","VALUE",37,"Total","Total","OVR","OVERALL",27,30.1,6714056.23757219,1495755986090.79,"Medium",1443.708
2015,2015,"MI","Michigan","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",41.7,41.7,"","",37.6,46,2460,"","Female","","","(44.661319543001, -84.71439027)","FV","FV1","Q021","VALUE",26,"Gender","Female","GEN","FEMALE",11,31.2,12407988.0244766,1657221839418.83,"Medium",1025.82
2015,2015,"SC","South Carolina","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","2 or more races","(33.998821303, -81.045371207)","OWS","OWS1","Q038","VALUE",45,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",40,31.7,4370940.54750344,878270407919.019,"Medium",NA
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(28.932040377, -81.928960539)","OWS","OWS1","Q038","VALUE",12,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",13,26.8,10533929.1444184,1674411223041.2,"Low",NA
